filename,code_line,line_number,file-label,line-label,line-score-pred
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* that this state contains into the attributes implementations of the targetStream.,363,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* The targetStream must contain a corresponding instance for each argument,364,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* contained in this state (e.g. it is not possible to restore the state of,365,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* an AttributeSource containing a TermAttribute into a AttributeSource using,366,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* a Token instance as implementation).,367,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* <p>,368,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* Note that this method does not affect attributes of the targetStream,369,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* that are not contained in this state. In other words, if for example",370,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* the targetStream contains an OffsetAttribute, but this state doesn't, then",371,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* the value of the OffsetAttribute remains unchanged. It might be desirable to,372,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* reset its value to the default, in which case the caller should first",373,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* call {@link TokenStream#clearAttributes()} on the targetStream.,374,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*/,375,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public void restoreState State state,376,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  state    null   return,377,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,do,379,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,AttributeImpl targetImpl   attributeImpls get state attribute getClass,380,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  targetImpl    null,381,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,throw new IllegalArgumentException,382,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,state attribute getClass   getName,383,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,state attribute copyTo targetImpl,385,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,state   state next,386,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,while  state    null,387,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,@Override,390,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public int hashCode,391,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,int code   0,392,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  hasAttributes,393,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  currentState    null,394,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,computeCurrentState,395,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,for  State state   currentState  state    null  state   state next,397,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,code   code   31   state attribute hashCode,398,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return code,402,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,@Override,405,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public boolean equals Object obj,406,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  obj    this,407,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return true,408,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  obj instanceof AttributeSource,411,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,AttributeSource other    AttributeSource  obj,412,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  hasAttributes,414,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if   other hasAttributes,415,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return false,416,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  this attributeImpls size      other attributeImpls size,419,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return false,420,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,// it is only equal if all attribute impls are the same in the same order,423,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  this currentState    null,424,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,this computeCurrentState,425,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,State thisState   this currentState,427,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  other currentState    null,428,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,other computeCurrentState,429,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,State otherState   other currentState,431,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,while  thisState    null    otherState    null,432,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  otherState attribute getClass      thisState attribute getClass       otherState attribute equals thisState attribute,433,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return false,434,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,thisState   thisState next,436,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,otherState   otherState next,437,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return true,439,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,else,440,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return  other hasAttributes,441,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,else,443,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return false,444,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,/**,447,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* Returns a string representation of the object. In general, the {@code toString} method",448,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* returns a string that &quot;textually represents&quot; this object.,449,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*,450,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* <p><b>WARNING:</b> For backwards compatibility this method is implemented as,451,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* in Lucene 2.9/3.0. In Lucene 4.0 this default implementation,452,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* will be removed.,453,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*,454,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* <p>It is recommeneded to use {@link #reflectAsString} or {@link #reflectWith},455,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* to get a well-defined output of AttributeSource's internals.,456,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*/,457,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,// TODO: @deprecated remove this method in 4.0,458,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,@Override,459,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public String toString,460,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,final StringBuilder sb   new StringBuilder   append,461,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  hasAttributes,462,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  currentState    null,463,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,computeCurrentState,464,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,for  State state   currentState  state    null  state   state next,466,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  state    currentState  sb append,467,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,sb append state attribute toString,468,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return sb append    toString,471,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,/**,474,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* This method returns the current attribute values as a string in the following format,475,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* by calling the {@link #reflectWith(AttributeReflector)} method:,476,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*,477,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* <ul>,478,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* <li><em>iff {@code prependAttClass=true}:</em> {@code ""AttributeClass#key=value,AttributeClass#key=value""}",479,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* <li><em>iff {@code prependAttClass=false}:</em> {@code ""key=value,key=value""}",480,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* </ul>,481,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*,482,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* @see #reflectWith(AttributeReflector),483,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*/,484,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public final String reflectAsString final boolean prependAttClass,485,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,final StringBuilder buffer   new StringBuilder,486,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,reflectWith new AttributeReflector,487,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public void reflect Class<? extends Attribute> attClass  String key  Object value,488,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  buffer length   > 0,489,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,buffer append,490,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  prependAttClass,492,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,buffer append attClass getName    append,493,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,buffer append key  append    append  value    null  ?     value,495,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return buffer toString,498,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,/**,501,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* This method is for introspection of attributes, it should simply",502,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* add the key/values this AttributeSource holds to the given {@link AttributeReflector}.,503,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*,504,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* <p>This method iterates over all Attribute implementations and calls the,505,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* corresponding {@link AttributeImpl#reflectWith} method.</p>,506,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*,507,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* @see AttributeImpl#reflectWith,508,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*/,509,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public final void reflectWith AttributeReflector reflector,510,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  hasAttributes,511,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  currentState    null,512,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,computeCurrentState,513,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,for  State state   currentState  state    null  state   state next,515,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,state attribute reflectWith reflector,516,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,/**,521,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* Performs a clone of all {@link AttributeImpl} instances returned in a new,522,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* {@code AttributeSource} instance. This method can be used to e.g. create another TokenStream,523,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* with exactly the same attributes (using {@link #AttributeSource(AttributeSource)}).,524,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* You can also use it as a (non-performant) replacement for {@link #captureState}, if you need to look",525,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* into / modify the captured state.,526,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*/,527,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public AttributeSource cloneAttributes,528,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,final AttributeSource clone   new AttributeSource this factory,529,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  hasAttributes,531,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,// first clone the impls,532,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  currentState    null,533,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,computeCurrentState,534,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,for  State state   currentState  state    null  state   state next,536,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,clone attributeImpls put state attribute getClass     AttributeImpl  state attribute clone,537,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,// now the interfaces,540,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,for  Entry<Class<? extends Attribute>  AttributeImpl> entry   this attributes entrySet,541,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,clone attributes put entry getKey    clone attributeImpls get entry getValue   getClass,542,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,return clone,546,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,/**,549,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* Copies the contents of this {@code AttributeSource} to the given target {@code AttributeSource}.,550,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* The given instance has to provide all {@link Attribute}s this instance contains.,551,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* The actual attribute implementations must be identical in both {@code AttributeSource} instances;,552,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* ideally both AttributeSource instances should use the same {@link AttributeFactory}.,553,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,"* You can use this method as a replacement for {@link #restoreState}, if you use",554,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,* {@link #cloneAttributes} instead of {@link #captureState}.,555,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,*/,556,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,public final void copyTo AttributeSource target,557,True,False,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  hasAttributes,558,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  currentState    null,559,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,computeCurrentState,560,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,for  State state   currentState  state    null  state   state next,562,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,final AttributeImpl targetImpl   target attributeImpls get state attribute getClass,563,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,if  targetImpl    null,564,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,throw new IllegalArgumentException,565,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,state attribute getClass   getName,566,True,True,0
lucene/src/java/org/apache/lucene/util/AttributeSource.java,state attribute copyTo targetImpl,568,True,True,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,1,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Licensed to the Apache Software Foundation (ASF) under one or more,2,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* contributor license agreements.  See the NOTICE file distributed with,3,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* this work for additional information regarding copyright ownership.,4,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* The ASF licenses this file to You under the Apache License, Version 2.0",5,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* (the ""License""); you may not use this file except in compliance with",6,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* the License.  You may obtain a copy of the License at,7,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*,8,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*     http://www.apache.org/licenses/LICENSE-2.0,9,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*,10,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* Unless required by applicable law or agreed to in writing, software",11,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* distributed under the License is distributed on an ""AS IS"" BASIS,",12,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",13,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* See the License for the specific language governing permissions and,14,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* limitations under the License.,15,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,16,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,package org apache solr common params,18,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,20,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Parameters used for spellchecking,21,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*,22,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* @since solr 1.3,23,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,24,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public interface SpellingParams,25,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_PREFIX,27,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,29,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* The name of the dictionary to be used for giving the suggestion for a,30,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* request. The value for this parameter is configured in solrconfig.xml,31,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,32,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_DICT   SPELLCHECK_PREFIX,33,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,35,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* The count of suggestions needed for a given query.,36,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p/>,37,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* If this parameter is absent in the request then only one suggestion is,38,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* returned. If it is more than one then a maximum of given suggestions are,39,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* returned for each token in the query.,40,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,41,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_COUNT   SPELLCHECK_PREFIX,42,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,44,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* When this parameter is set to true and the misspelled word exists in the,45,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* user field, only words that occur more frequently in the Solr field than",46,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* the one given will be returned. The default value is false.,47,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p/>,48,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <b>This is applicable only for dictionaries built from Solr fields.</b>,49,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,50,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_ONLY_MORE_POPULAR   SPELLCHECK_PREFIX,51,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,53,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* Whether to use the extended response format, which is more complicated but",54,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* richer. Returns the document frequency for each suggestion and returns one,55,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* suggestion block for each term in the query string. Default is false.,56,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p/>,57,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <b>This is applicable only for dictionaries built from Solr fields.</b>,58,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,59,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_EXTENDED_RESULTS   SPELLCHECK_PREFIX,60,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,62,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Use the value for this parameter as the query to spell check.,63,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p/>,64,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* This parameter is <b>optional</b>. If absent, then the q parameter is",65,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* used.,66,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,67,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_Q   SPELLCHECK_PREFIX,68,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,70,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Whether to build the index or not. Optional and false by default.,71,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,72,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_BUILD   SPELLCHECK_PREFIX,73,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,75,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Whether to reload the index. Optional and false by default.,76,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,77,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_RELOAD   SPELLCHECK_PREFIX,78,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,80,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Take the top suggestion for each token and create a new query from it,81,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,82,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_COLLATE   SPELLCHECK_PREFIX,83,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,84,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p>,85,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* The maximum number of collations to return.  Default=1.  Ignored if ""spellcheck.collate"" is false.",86,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* </p>,87,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,88,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_MAX_COLLATIONS   SPELLCHECK_PREFIX,89,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,90,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p>,91,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* The maximum number of collations to test by querying against the index.,92,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* When testing, the collation is substituted for the original query's ""q"" param.  Any ""qf""s are retained.",93,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* If this is set to zero, does not test for hits before returning collations (returned collations may result in zero hits).",94,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* Default=0. Ignored of ""spellcheck.collate"" is false.",95,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* </p>,96,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,97,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_MAX_COLLATION_TRIES   SPELLCHECK_PREFIX,98,True,True,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,100,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* <p>,101,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Whether to use the Extended Results Format for collations.,102,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* Includes ""before>after"" pairs to easily allow clients to generate messages like ""no results for PORK.  did you mean POLK?""",103,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,"* Also indicates the # of hits each collation will return on re-query.  Default=false, which retains 1.4-compatible output.",104,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* </p>,105,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,106,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_COLLATE_EXTENDED_RESULTS   SPELLCHECK_PREFIX,107,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,/**,109,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,* Certain spelling implementations may allow for an accuracy setting.,110,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,*/,111,True,False,0
solr/src/common/org/apache/solr/common/params/SpellingParams.java,public static final String SPELLCHECK_ACCURACY   SPELLCHECK_PREFIX,112,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,/**,1,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,* Licensed to the Apache Software Foundation (ASF) under one or more,2,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,* contributor license agreements.  See the NOTICE file distributed with,3,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,* this work for additional information regarding copyright ownership.,4,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,"* The ASF licenses this file to You under the Apache License, Version 2.0",5,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,"* (the ""License""); you may not use this file except in compliance with",6,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,* the License.  You may obtain a copy of the License at,7,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,*,8,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,*     http://www.apache.org/licenses/LICENSE-2.0,9,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,*,10,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,"* Unless required by applicable law or agreed to in writing, software",11,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,"* distributed under the License is distributed on an ""AS IS"" BASIS,",12,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,"* WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",13,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,* See the License for the specific language governing permissions and,14,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,* limitations under the License.,15,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,*/,16,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,package org apache solr core,17,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,import org apache solr common util NamedList,19,True,False,0
solr/src/java/org/apache/solr/core/PluginInfo.java,import org apache solr common util DOMUtil,20,True,False,0
